
Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
2012-06-11;22.884,11;2822184034235;23.576,19;2541163774594;23.565,77;3659092738602;22.883,57;87529427697;23.283,16;318329294514;22.685,44;3567651614821
2012-06-12;22.855,05;2815493331388;23.542,60;2529983165827;23.534,97;3646314203306;22.869,81;87892760883;23.277,09;318277329179;22.649,38;3559921200571
2012-06-13;22.908,59;2822107834947;23.603,46;2532750293838;23.586,27;3652528282390;22.928,34;89100450908;23.326,81;319225445814;22.717,66;3571894067295
2012-06-14;22.849,83;2818193253938;23.539,29;2526760500067;23.519,81;3647160484085;22.869,99;91133526193;23.269,99;318672250883;22.648,89;3569633833481
2012-06-15;22.846,48;2812826157887;23.543,89;2524819866562;23.521,68;3651557318524;22.872,79;94190778938;23.273,74;316021754480;22.658,48;3567126103938
2012-06-16;22.846,48;2812826157887;23.543,89;2524819866562;23.521,68;3651557318524;22.872,79;94190778938;23.273,74;316021754480;22.658,48;3567126103938
2012-06-17;22.846,48;2812826157887;23.543,89;2524819866562;23.521,68;3651557318524;22.872,79;94190778938;23.273,74;316021754480;22.658,48;3567126103938
2012-06-18;22.953,62;2824487931107;23.650,06;2532889745812;23.632,45;3666263227359;22.992,07;94707447588;23.385,42;317456350411;22.769,09;3583685193673
2012-06-19;23.038,57;2832927751376;23.739,72;2539660613270;23.713,52;3675177287412;23.077,45;94938349703;23.466,35;320762193558;22.855,17;3595629262725
2012-06-20;23.089,68;2835990402857;23.780,17;2540595628634;23.762,30;3681815116082;23.144,70;95259012066;23.506,53;321208742718;22.904,02;3601856558241
2012-06-21;23.129,03;2839179801693;23.823,27;2543518579568;23.800,37;3686023109457;23.185,20;95471215716;23.553,96;321841922038;22.939,84;3606898130876
2012-06-22;22.996,51;2821017334662;23.703,77;2528996145643;23.679,84;3665343863900;23.051,58;95040712560;23.425,03;319988687278;22.817,46;3586929245187
2012-06-23;22.996,51;2821017334662;23.703,77;2528996145643;23.679,84;3665343863900;23.051,58;95040712560;23.425,03;319988687278;22.817,46;3586929245187
2012-06-24;22.996,51;2821017334662;23.703,77;2528996145643;23.679,84;3665343863900;23.051,58;95040712560;23.425,03;319988687278;22.817,46;3586929245187
2012-06-25;22.991,67;2823080992077;23.704,22;2542947805842;23.676,85;3680584712999;23.019,87;95011135646;23.405,84;319781633068;22.809,91;3586603269807
2012-06-26;22.929,96;2819392580314;23.657,51;2553372708947;23.627,76;3689083904552;22.942,53;95429195618;23.343,72;319149615015;22.761,89;3583880983765
2012-06-27;22.990,10;2828960586190;23.714,74;2566798948195;23.682,61;3706735152803;22.998,19;96190081847;23.386,38;319677257768;22.816,39;3595294177865
2012-06-28;23.018,32;2832160662856;23.728,09;2570341217974;23.715,07;3713309754400;23.028,40;96522863597;23.418,00;320097905546;22.848,27;3601083581415
2012-06-29;23.057,16;2830456532141;23.779,40;2576549091446;23.753,25;3710236755362;23.047,57;97767867172;23.448,26;319517827559;22.873,81;3592039788729
2012-06-30;23.057,16;2830456532141;23.779,40;2576549091446;23.753,25;3710236755362;23.047,57;97767867172;23.448,26;319517827559;22.873,81;3592039788729
2012-07-01;23.057,16;2830456532141;23.779,40;2576549091446;23.753,25;3710236755362;23.047,57;97767867172;23.448,26;319517827559;22.873,81;3592039788729
2012-07-02;23.057,16;2830456532141;23.779,40;2576549091446;23.753,25;3710236755362;23.047,57;97767867172;23.448,26;319517827559;22.873,81;3592039788729
2012-07-03;23.309,53;2857857817314;24.014,78;2600462847356;23.999,60;3747052311741;23.316,76;99537080432;23.695,69;320539843055;23.134,28;3620233255188
2012-07-04;23.347,99;2860983418044;24.048,30;2603199812251;24.034,13;3751681670057;23.377,81;99867814952;23.752,87;323498353337;23.170,56;3624703065358
2012-07-05;23.340,62;2847736686616;24.043,77;2580745961663;24.034,11;3726684003677;23.382,65;99409144473;23.760,80;323419044487;23.157,50;3615578751861
2012-07-06;23.318,52;2841660196612;24.027,49;2558105038159;24.009,28;3700030994206;23.354,97;99071507525;23.737,60;322971446813;23.135,03;3607399242936
2012-07-07;23.318,52;2841660196612;24.027,49;2558105038159;24.009,28;3700030994206;23.354,97;99071507525;23.737,60;322971446813;23.135,03;3607399242936
2012-07-08;23.318,52;2841660196612;24.027,49;2558105038159;24.009,28;3700030994206;23.354,97;99071507525;23.737,60;322971446813;23.135,03;3607399242936
2012-07-09;23.273,91;2835114664149;23.992,29;2553054583224;23.962,02;3692063904824;23.296,97;98369040858;23.685,22;322194196647;23.096,52;3601020895005
2012-07-10;23.166,50;2821768173424;23.878,37;2538842877783;23.858,66;3675553721765;23.199,71;98077536017;23.576,25;320687367254;22.986,22;3582980160283
2012-07-11;23.048,68;2807478831266;23.762,10;2523527102304;23.749,98;3658389017508;23.096,69;97922155392;23.478,65;319475632704;22.875,90;3567398373678
2012-07-12;23.019,70;2805750929856;23.729,77;2520168801782;23.716,68;3655114435489;23.060,99;98612007925;23.446,40;319434193308;22.845,74;3565330955918
2012-07-13;22.951,69;2802073060899;23.668,74;2515392613871;23.656,99;3651494119765;22.995,89;100810352143;23.377,14;318743691930;22.788,09;3564098745016
2012-07-14;22.951,69;2802073060899;23.668,74;2515392613871;23.656,99;3651494119765;22.995,89;100810352143;23.377,14;318743691930;22.788,09;3564098745016
2012-07-15;22.951,69;2802073060899;23.668,74;2515392613871;23.656,99;3651494119765;22.995,89;100810352143;23.377,14;318743691930;22.788,09;3564098745016
2012-07-16;22.951,69;2802073060899;23.668,74;2515392613871;23.656,99;3651494119765;22.995,89;100810352143;23.377,14;318743691930;22.788,09;3564098745016
2012-07-17;23.026,18;2809026767673;23.737,36;2522115953430;23.734,04;3662766332751;23.076,64;102778080559;23.457,58;317930686848;22.863,51;3571207428133
2012-07-18;23.054,56;2815306458228;23.764,32;2526923816162;23.773,48;3673683969855;23.097,65;104829831286;23.489,07;320390543945;22.899,08;3580373631396
2012-07-19;23.080,49;2817803388409;23.791,03;2527976986912;23.812,99;3678020172860;23.134,56;105165557510;23.512,76;320666648853;22.924,02;3584044206056
2012-07-20;23.085,97;2817667070804;23.802,04;2528060115398;23.816,51;3677116458301;23.154,07;105292378633;23.517,12;320717937907;22.933,43;3585000416820
2012-07-21;23.085,97;2817667070804;23.802,04;2528060115398;23.816,51;3677116458301;23.154,07;105292378633;23.517,12;320717937907;22.933,43;3585000416820
2012-07-22;23.085,97;2817667070804;23.802,04;2528060115398;23.816,51;3677116458301;23.154,07;105292378633;23.517,12;320717937907;22.933,43;3585000416820
2012-07-23;23.038,51;2811492087724;23.754,38;2521710586399;23.759,83;3666617208222;23.109,51;105146074697;23.476,82;320113980998;22.887,49;3576499010714
2012-07-24;22.912,84;2795270045372;23.622,72;2507232696036;23.621,42;3644238936896;22.964,53;104645845082;23.354,40;318439939977;22.764,83;3556275615872
2012-07-25;22.848,45;2795178282525;23.550,20;2523207767613;23.549,49;3662039252366;22.909,08;104691669413;23.293,16;317632312484;22.697,63;3549031501661
2012-07-26;22.841,70;2797819381247;23.548,16;2532523155176;23.550,24;3672304207275;22.895,85;105892252662;23.276,68;317234990616;22.684,61;3550151320936
2012-07-27;22.782,16;2791093564961;23.478,21;2530407523043;23.489,03;3665737730996;22.819,28;105774435749;23.217,51;316446220713;22.613,32;3539734274639
2012-07-28;22.782,16;2791093564961;23.478,21;2530407523043;23.489,03;3665737730996;22.819,28;105774435749;23.217,51;316446220713;22.613,32;3539734274639
2012-07-29;22.782,16;2791093564961;23.478,21;2530407523043;23.489,03;3665737730996;22.819,28;105774435749;23.217,51;316446220713;22.613,32;3539734274639
2012-07-30;22.880,41;2801857793814;23.584,09;2541848066476;23.594,75;3680723122961;22.935,94;106318739071;23.329,00;317900778431;22.722,72;3556835267813
2012-07-31;22.936,27;2803052403154;23.649,88;2548902749586;23.653,77;3681503046405;22.998,37;106729198744;23.398,63;317849880379;22.780,37;3551706761075
2012-08-01;22.919,10;2798365649386;23.632,46;2546232174261;23.631,54;3677204240538;22.976,48;107287708980;23.422,70;316049048588;22.763,46;3542062836076
2012-08-02;22.889,12;2794556157482;23.595,03;2540552131183;23.598,98;3672718835000;22.936,61;107435303925;23.359,30;315209690534;22.727,88;3536486404725
2012-08-03;22.797,29;2782355038995;23.495,60;2528183088145;23.491,56;3654731000608;22.822,66;107023997801;23.258,88;313801560577;22.628,76;3520077802186
2012-08-04;22.797,29;2782355038995;23.495,60;2528183088145;23.491,56;3654731000608;22.822,66;107023997801;23.258,88;313801560577;22.628,76;3520077802186
2012-08-05;22.797,29;2782355038995;23.495,60;2528183088145;23.491,56;3654731000608;22.822,66;107023997801;23.258,88;313801560577;22.628,76;3520077802186
2012-08-06;22.913,70;2794967767508;23.624,94;2539510876437;23.631,73;3674784454630;22.953,31;107696627549;23.370,25;317463004465;22.748,25;3537025250423
2012-08-07;22.960,74;2800372935377;23.681,98;2543973983162;23.680,57;3681004249533;23.017,87;108039755923;23.430,81;318262453678;22.796,32;3543448744987
2012-08-08;22.949,99;2797892782429;23.669,36;2541231781283;23.661,32;3676711283406;23.018,52;108080871394;23.430,49;318233966696;22.782,79;3540144256611
2012-08-09;22.974,69;2800286355905;23.696,71;2543451094092;23.683,46;3678599542939;23.037,70;108352621019;23.451,31;318493685586;22.806,16;3544037129575
2012-08-10;22.958,02;2797395964002;23.682,84;2541524992019;23.663,36;3674993136567;23.031,05;108535671834;23.446,66;318398605635;22.790,11;3541322324596
2012-08-11;22.958,02;2797395964002;23.682,84;2541524992019;23.663,36;3674993136567;23.031,05;108535671834;23.446,66;318398605635;22.790,11;3541322324596
2012-08-12;22.958,02;2797395964002;23.682,84;2541524992019;23.663,36;3674993136567;23.031,05;108535671834;23.446,66;318398605635;22.790,11;3541322324596
2012-08-13;23.023,48;2805904743844;23.751,84;2548283531970;23.734,39;3686746413864;23.094,82;109350744733;23.505,37;319272035801;22.858,33;3552737032908
2012-08-14;23.071,10;2815230224963;23.802,87;2555080352672;23.788,95;3698343811771;23.134,61;110837081669;23.547,96;320345422444;22.909,10;3564667904566
2012-08-15;23.071,10;2815230224963;23.802,87;2555080352672;23.788,95;3698343811771;23.134,61;110837081669;23.547,96;320345422444;22.909,10;3564667904566
2012-08-16;23.077,40;2819263094970;23.811,47;2560770891452;23.780,68;3710324221363;23.156,91;116172930679;23.561,63;318118094431;22.918,39;3572712664906
2012-08-17;23.174,00;2830594726479;23.904,14;2569450729307;23.883,76;3726462019780;23.254,60;116991472653;23.643,71;321318573254;23.012,06;3587038689692
2012-08-18;23.174,00;2830594726479;23.904,14;2569450729307;23.883,76;3726462019780;23.254,60;116991472653;23.643,71;321318573254;23.012,06;3587038689692
2012-08-19;23.174,00;2830594726479;23.904,14;2569450729307;23.883,76;3726462019780;23.254,60;116991472653;23.643,71;321318573254;23.012,06;3587038689692
2012-08-20;23.247,78;2838816174490;23.978,17;2576169173218;23.952,88;3736011657685;23.318,98;117531475959;23.710,80;322008933629;23.085,44;3598141979035
2012-08-21;23.295,57;2844794917548;24.028,88;2581509092876;23.999,79;3746379167982;23.359,87;118067859449;23.754,37;322554762202;23.138,66;3606889439876
2012-08-22;23.253,92;2840134612817;23.982,38;2576704277768;23.948,70;3738760389554;23.331,46;118112129598;23.719,68;322077789412;23.094,14;3599696582993
2012-08-23;23.183,83;2831652798973;23.912,11;2571169796631;23.881,74;3730702026413;23.254,36;117856675074;23.654,13;321176300087;23.024,39;3590105173412
2012-08-24;23.090,70;2820878889142;23.813,83;2560157081154;23.773,32;3714359278769;23.166,99;117560413319;23.567,81;319960830586;22.925,77;3575347706672
2012-08-25;23.090,70;2820878889142;23.813,83;2560157081154;23.773,32;3714359278769;23.166,99;117560413319;23.567,81;319960830586;22.925,77;3575347706672
2012-08-26;23.090,70;2820878889142;23.813,83;2560157081154;23.773,32;3714359278769;23.166,99;117560413319;23.567,81;319960830586;22.925,77;3575347706672
2012-08-27;23.111,92;2823929986913;23.842,14;2562934794282;23.804,06;3719105099895;23.190,57;117398048873;23.590,49;320356853550;22.948,97;3579891900389
2012-08-28;23.059,83;2817193170309;23.793,28;2557558471612;23.754,61;3711404537434;23.129,99;117122745167;23.543,98;319693153312;22.898,82;3571944316542
2012-08-29;23.029,04;2812519764516;23.763,09;2553206333573;23.718,69;3705249448879;23.107,70;118156862528;23.519,48;319378957625;22.877,82;3568803517642
2012-08-30;22.982,13;2805552091764;23.715,72;2547326748417;23.665,82;3696245548506;23.070,70;118151089144;23.481,84;318948282372;22.835,21;3561824791567
2012-08-31;22.912,15;2791608189837;23.646,14;2540156607605;23.598,03;3677444789872;22.995,04;117797346911;23.413,90;317178849187;22.769,78;3537180997358
2012-09-01;22.912,15;2791608189837;23.646,14;2540156607605;23.598,03;3677444789872;22.995,04;117797346911;23.413,90;317178849187;22.769,78;3537180997358
2012-09-02;22.912,15;2791608189837;23.646,14;2540156607605;23.598,03;3677444789872;22.995,04;117797346911;23.413,90;317178849187;22.769,78;3537180997358
2012-09-03;22.978,76;2798742644231;23.706,81;2543955352130;23.666,55;3686083005893;23.041,25;118937705968;23.462,39;315518966121;22.832,07;3539061391830
2012-09-04;23.003,86;2788426694778;23.733,23;2525212571335;23.686,53;3666343049444;23.066,26;118643911549;23.485,79;317653411304;22.857,66;3537784279913
2012-09-05;22.960,61;2776159756744;23.696,05;2495709537536;23.642,31;3633109804225;23.024,62;118008628139;23.451,88;317243407255;22.818,15;3525696356035
2012-09-06;22.919,33;2766907033840;23.653,68;2472167439892;23.594,49;3602242088197;22.983,03;117502726613;23.400,25;316430407508;22.773,64;3515902363726
2012-09-07;23.002,26;2775424072319;23.733,67;2478719428961;23.676,00;3611550560719;23.070,00;117957932911;23.477,64;317469014066;22.844,77;3525968338268
2012-09-08;23.002,26;2775424072319;23.733,67;2478719428961;23.676,00;3611550560719;23.070,00;117957932911;23.477,64;317469014066;22.844,77;3525968338268
2012-09-09;23.002,26;2775424072319;23.733,67;2478719428961;23.676,00;3611550560719;23.070,00;117957932911;23.477,64;317469014066;22.844,77;3525968338268
2012-09-10;23.130,04;2789932053000;23.852,53;2489437789098;23.793,52;3628512948807;23.201,60;118420632819;23.600,19;319166291403;22.960,96;3543673987193
2012-09-11;23.140,06;2791061775135;23.866,32;2490353759388;23.811,52;3630464407075;23.220,85;118823903752;23.615,39;319398334574;22.980,22;3547181469347
2012-09-12;23.189,44;2799080625727;23.907,96;2497347180783;23.852,76;3638574979503;23.255,39;120237026901;23.652,96;320341163489;23.029,67;3557215327744
2012-09-13;23.229,61;2810259760935;23.951,35;2504031023241;23.894,17;3653508811706;23.294,58;123513317696;23.698,50;321306310756;23.070,91;3572845790899
2012-09-14;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-15;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-16;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-17;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-18;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-19;23.301,07;2816826345441;24.012,06;2510448062082;23.960,96;3665128639977;23.335,34;126333616935;23.753,24;319305527650;23.139,37;3578760027525
2012-09-20;23.402,82;2830702939427;24.121,76;2522662028293;24.075,00;3687277235617;23.450,38;128805361764;23.865,99;321071357914;23.246,88;3600536895114
2012-09-21;23.386,60;2828677101178;24.104,48;2520578189441;24.055,95;3684222765786;23.431,85;128803211945;23.854,90;320871904238;23.230,43;3598539502298
2012-09-22;23.386,60;2828677101178;24.104,48;2520578189441;24.055,95;3684222765786;23.431,85;128803211945;23.854,90;320871904238;23.230,43;3598539502298
2012-09-23;23.386,60;2828677101178;24.104,48;2520578189441;24.055,95;3684222765786;23.431,85;128803211945;23.854,90;320871904238;23.230,43;3598539502298
2012-09-24;23.458,01;2835895104481;24.169,67;2527307448641;24.121,87;3694742217282;23.492,61;129227317014;23.914,08;324033848359;23.301,69;3609346823415
2012-09-25;23.482,50;2839454290130;24.203,32;2532297425620;24.152,85;3701252835948;23.512,67;129668418024;23.944,02;324454231725;23.324,08;3613301105715
2012-09-26;23.362,35;2824828508658;24.077,21;2517747121383;24.034,05;3682741549229;23.407,48;128851827254;23.826,76;322853285430;23.193,68;3592711409369
2012-09-27;23.279,21;2815181211003;23.989,87;2508529070799;23.946,12;3669584311924;23.311,00;128429225857;23.746,54;321964696775;23.108,53;3579478086002
2012-09-28;23.380,01;2822491360110;24.085,14;2519950004376;24.043,28;3675975027866;23.398,03;129700095110;23.838,54;322250164686;23.215,49;3580774954714
2012-09-29;23.380,01;2822491360110;24.085,14;2519950004376;24.043,28;3675975027866;23.398,03;129700095110;23.838,54;322250164686;23.215,49;3580774954714
2012-09-30;23.380,01;2822491360110;24.085,14;2519950004376;24.043,28;3675975027866;23.398,03;129700095110;23.838,54;322250164686;23.215,49;3580774954714
2012-10-01;23.441,39;2829199681433;24.152,44;2524750310634;24.115,18;3682027278074;23.451,12;131348842947;23.904,00;320363075700;23.288,82;3584906751417
2012-10-02;23.470,43;2832305685734;24.179,95;2526710643937;24.144,69;3684246304383;23.505,91;131911713551;23.933,42;323431194270;23.319,71;3589220821659
2012-10-03;23.494,00;2834111259405;24.205,41;2528125379592;24.164,29;3686496241108;23.524,75;132155865954;23.959,10;323699311139;23.337,21;3591685250049
2012-10-04;23.522,50;2837390214880;24.237,26;2529920063468;24.193,47;3689815180632;23.547,38;132376464037;23.983,04;323909359666;23.363,61;3595567689804
2012-10-05;23.562,63;2841935390000;24.268,32;2532509142026;24.230,64;3694168140583;23.578,91;132686930284;24.013,70;324275441175;23.409,15;3601918696208
2012-10-06;23.562,63;2841935390000;24.268,32;2532509142026;24.230,64;3694168140583;23.578,91;132686930284;24.013,70;324275441175;23.409,15;3601918696208
2012-10-07;23.562,63;2841935390000;24.268,32;2532509142026;24.230,64;3694168140583;23.578,91;132686930284;24.013,70;324275441175;23.409,15;3601918696208
2012-10-08;23.642,75;2851438487912;24.349,00;2541504707205;24.316,76;3707200475777;23.664,02;133232378335;24.095,37;325328744564;23.486,95;3613353161565
2012-10-09;23.608,41;2847120779913;24.323,81;2539021518345;24.288,84;3704028116468;23.635,46;133201519714;24.066,53;324822642221;23.463,78;3610614410276
2012-10-10;23.549,06;2841566933799;24.262,27;2533457369739;24.229,11;3696128176386;23.570,83;133170938261;24.013,70;324131724841;23.399,13;3601497442669
2012-10-11;23.486,47;2835662791689;24.201,45;2529209350503;24.167,79;3690065537515;23.509,87;133519557420;23.957,48;323529756441;23.341,81;3594414562124
2012-10-12;23.498,53;2840410154718;24.204,72;2533336137820;24.178,44;3695759005283;23.523,57;134787173104;23.968,36;324282179316;23.348,38;3599537933157
2012-10-13;23.498,53;2840410154718;24.204,72;2533336137820;24.178,44;3695759005283;23.523,57;134787173104;23.968,36;324282179316;23.348,38;3599537933157
2012-10-14;23.498,53;2840410154718;24.204,72;2533336137820;24.178,44;3695759005283;23.523,57;134787173104;23.968,36;324282179316;23.348,38;3599537933157
2012-10-15;23.498,53;2840410154718;24.204,72;2533336137820;24.178,44;3695759005283;23.523,57;134787173104;23.968,36;324282179316;23.348,38;3599537933157
2012-10-16;23.527,99;2848163039795;24.242,00;2538605170648;24.213,47;3709758895548;23.553,88;138884191051;24.001,89;323016967176;23.377,28;3610387857796
2012-10-17;23.611,98;2861547282770;24.326,89;2548762699375;24.296,48;3725004713936;23.644,62;141004204085;24.086,14;326244595996;23.464,17;3626808033331
2012-10-18;23.693,86;2872574626698;24.415,55;2558502859199;24.380,86;3739646603465;23.723,77;142730244835;24.163,63;327490102823;23.552,43;3643699019356
2012-10-19;23.737,60;2877734755129;24.460,29;2562776206953;24.431,87;3748905373487;23.772,84;143260448218;24.212,81;328177255324;23.592,42;3649367895782
2012-10-20;23.737,60;2877734755129;24.460,29;2562776206953;24.431,87;3748905373487;23.772,84;143260448218;24.212,81;328177255324;23.592,42;3649367895782
2012-10-21;23.737,60;2877734755129;24.460,29;2562776206953;24.431,87;3748905373487;23.772,84;143260448218;24.212,81;328177255324;23.592,42;3649367895782
2012-10-22;23.639,07;2866232766397;24.360,15;2552573005260;24.339,00;3734949595072;23.661,35;142642915783;24.115,40;326883849570;23.496,11;3634821392603
2012-10-23;23.640,64;2866944463440;24.354,79;2551742891150;24.336,19;3734116276559;23.651,85;143052527695;24.113,19;326904941068;23.496,72;3635016585324
2012-10-24;23.636,18;2866510555767;24.351,62;2551938467713;24.335,96;3735702773980;23.621,00;142942120406;24.107,96;326857108524;23.497,08;3635642283215
2012-10-25;23.663,98;2868053963848;24.371,94;2551632964198;24.356,25;3735096622817;23.643,94;142952447335;24.122,71;327070958918;23.525,13;3639206139832
2012-10-26;23.630,86;2863911172850;24.336,57;2547934956056;24.319,14;3728118819018;23.617,70;142815129367;24.093,77;326661642916;23.494,99;3634254246779
2012-10-27;23.630,86;2863911172850;24.336,57;2547934956056;24.319,14;3728118819018;23.617,70;142815129367;24.093,77;326661642916;23.494,99;3634254246779
2012-10-28;23.630,86;2863911172850;24.336,57;2547934956056;24.319,14;3728118819018;23.617,70;142815129367;24.093,77;326661642916;23.494,99;3634254246779
2012-10-29;23.617,71;2862333012736;24.326,21;2545239473721;24.307,91;3723753737190;23.592,40;142665466729;24.079,74;326464461066;23.477,15;3632148711812
2012-10-30;23.643,14;2865129267378;24.347,92;2546497934750;24.333,11;3726024196761;23.623,89;143550456178;24.105,90;326797532350;23.496,40;3633968600146
2012-10-31;23.624,77;2857566654670;24.328,41;2546570801353;24.315,24;3714398655954;23.607,95;143497613044;24.087,91;325725898557;23.475,82;3615081111396
2012-11-01;23.624,77;2857566654670;24.328,41;2546570801353;24.315,24;3714398655954;23.607,95;143497613044;24.087,91;325725898557;23.475,82;3615081111396
2012-11-02;23.624,77;2857566654670;24.328,41;2546570801353;24.315,24;3714398655954;23.607,95;143497613044;24.087,91;325725898557;23.475,82;3615081111396
2012-11-03;23.624,77;2857566654670;24.328,41;2546570801353;24.315,24;3714398655954;23.607,95;143497613044;24.087,91;325725898557;23.475,82;3615081111396
2012-11-04;23.624,77;2857566654670;24.328,41;2546570801353;24.315,24;3714398655954;23.607,95;143497613044;24.087,91;325725898557;23.475,82;3615081111396
2012-11-05;23.725,08;2869325131008;24.443,81;2555470212487;24.434,90;3730609002142;23.713,06;145499996574;24.203,52;324610649624;23.589,83;3628512432933
2012-11-06;23.742,96;2870702142317;24.456,08;2555801880426;24.446,97;3732966873983;23.706,37;145588997448;24.208,50;324688142627;23.608,47;3630647637179
2012-11-07;23.762,22;2872407099749;24.474,03;2557862863383;24.455,34;3735167610905;23.725,44;145762906947;24.221,06;327650015113;23.627,07;3633523164116
2012-11-08;23.633,91;2856347054620;24.355,57;2545558244169;24.338,05;3717080835999;23.610,78;145319115884;24.107,80;326165537883;23.510,53;3615372829442
2012-11-09;23.524,67;2843000665326;24.241,55;2533610976109;24.227,29;3699564688675;23.518,35;144945006068;24.014,00;325003266855;23.407,68;3599685965344
2012-11-10;23.524,67;2843000665326;24.241,55;2533610976109;24.227,29;3699564688675;23.518,35;144945006068;24.014,00;325003266855;23.407,68;3599685965344
2012-11-11;23.524,67;2843000665326;24.241,55;2533610976109;24.227,29;3699564688675;23.518,35;144945006068;24.014,00;325003266855;23.407,68;3599685965344
2012-11-12;23.519,86;2843013735759;24.233,65;2533243540622;24.226,51;3700297198594;23.515,38;145170546399;24.007,27;325015491183;23.397,42;3598290681232
2012-11-13;23.495,85;2841885716007;24.214,56;2532496825955;24.206,36;3699119926249;23.480,47;145554902266;23.990,73;324945505701;23.374,92;3597060916222
2012-11-14;23.485,04;2847036526416;24.201,98;2535733913014;24.195,79;3702850274600;23.474,96;147396474358;23.982,77;325499014295;23.369,26;3602368060574
2012-11-15;23.406,91;2839384107166;24.129,05;2530528518478;24.125,92;3704659980513;23.403,60;155255204386;23.911,17;321908509729;23.286,84;3594735745844
2012-11-16;23.352,79;2832128326956;24.069,20;2523510165386;24.068,56;3695592675967;23.346,42;154983029788;23.857,74;324449542277;23.233,16;3586852318448
2012-11-17;23.352,79;2832128326956;24.069,20;2523510165386;24.068,56;3695592675967;23.346,42;154983029788;23.857,74;324449542277;23.233,16;3586852318448
2012-11-18;23.352,79;2832128326956;24.069,20;2523510165386;24.068,56;3695592675967;23.346,42;154983029788;23.857,74;324449542277;23.233,16;3586852318448
2012-11-19;23.381,86;2835472124385;24.097,39;2525474149972;24.093,67;3698717742732;23.372,32;155253108660;23.882,17;324784839106;23.259,75;3590537653011
2012-11-20;23.443,82;2842438436132;24.152,70;2529789964318;24.144,51;3704355771259;23.442,23;155720286935;23.935,02;325505520526;23.323,05;3599748697760
2012-11-21;23.428,42;2837284292316;24.136,14;2520819517351;24.133,92;3694478763965;23.422,79;155452902091;23.917,81;325089895958;23.303,59;3593613438140
2012-11-22;23.396,99;2830232295550;24.110,76;2511268549446;24.104,40;3682786813727;23.396,76;155214284410;23.892,95;324596049711;23.274,76;3587136812247
2012-11-23;23.390,41;2826666771885;24.104,77;2505351719420;24.097,38;3677242004355;23.393,18;155234536640;23.884,72;324441012774;23.265,07;3583628962661
2012-11-24;23.390,41;2826666771885;24.104,77;2505351719420;24.097,38;3677242004355;23.393,18;155234536640;23.884,72;324441012774;23.265,07;3583628962661
2012-11-25;23.390,41;2826666771885;24.104,77;2505351719420;24.097,38;3677242004355;23.393,18;155234536640;23.884,72;324441012774;23.265,07;3583628962661
2012-11-26;23.515,48;2840055188585;24.236,30;2515824725583;24.222,81;3691307376584;23.508,18;155996472443;24.003,97;326038522252;23.394,15;3602310649711
2012-11-27;23.546,77;2842657827662;24.276,85;2515470133280;24.272,00;3695381425384;23.532,72;156122001117;24.045,25;326446195300;23.436,77;3607478022863
2012-11-28;23.536,81;2839470154720;24.264,89;2511679263015;24.249,25;3688292005143;23.516,96;156051433957;24.036,32;326286441361;23.421,59;3604547052426
2012-11-29;23.524,95;2837555649283;24.244,02;2506883426316;24.229,71;3682820915871;23.495,25;156681650420;24.019,68;326102884882;23.407,70;3601931372520
2012-11-30;23.570,72;2836482075747;24.291,59;2511210116691;24.277,38;3679888291641;23.548,94;157103190759;24.057,89;325696203969;23.447,27;3590006495648
2012-12-01;23.570,72;2836482075747;24.291,59;2511210116691;24.277,38;3679888291641;23.548,94;157103190759;24.057,89;325696203969;23.447,27;3590006495648
2012-12-02;23.570,72;2836482075747;24.291,59;2511210116691;24.277,38;3679888291641;23.548,94;157103190759;24.057,89;325696203969;23.447,27;3590006495648
2012-12-03;23.620,15;2843320412238;24.349,78;2515182099469;24.329,88;3683946739906;23.605,12;160635899335;24.121,22;324003259922;23.498,98;3591337701079
2012-12-04;23.635,53;2844482784001;24.368,18;2515485061786;24.347,83;3684127266314;23.623,61;160855478992;24.139,58;326744940586;23.519,40;3593081256361
2012-12-05;23.623,10;2842103551980;24.357,80;2513066292633;24.337,49;3680838652618;23.613,14;160896494066;24.128,51;326513085522;23.512,78;3591464201099
2012-12-06;23.684,94;2848896250552;24.421,52;2518114395195;24.401,41;3689350798553;23.673,90;161550529404;24.180,58;327233227501;23.573,96;3600604908133
2012-12-07;23.692,34;2850551268460;24.426,61;2520015740123;24.397,55;3689773995541;23.669,49;161698293252;24.165,29;327075688016;23.570,20;3599691190092
