
Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
1988-12-04;1.036,15;10666212380;982,49;31108216508;910,80;22434847272;1.043,58;1506192113;958,43;150681658803;973,29;19158196820;1.765,83;17957869786;964,45;10919753502;965,71;16338036095;987,98;236288332651;951,26;181530729276;975,87;87503252352;988,74;71923741384
1988-12-05;1.037,91;10684345043;984,43;31167075354;912,65;22479778874;1.045,67;1509213925;960,34;151008229269;975,22;19196156787;1.769,28;17993006389;966,48;10942872792;967,54;16370735532;989,88;236734938324;953,18;181894443401;977,78;87708007765;990,77;72072010626
1988-12-06;1.038,60;10691387790;985,17;31190655622;913,34;22487110992;1.046,36;1510208495;961,02;151220963481;976,00;19216033142;1.770,68;18007106402;967,23;10946643507;968,23;16384065331;990,53;236885535941;953,80;182009665474;978,47;87767418576;991,53;72125350006
1988-12-07;1.037,24;10677337263;985,10;31188348668;913,40;22488593252;1.047,00;1511335085;961,32;151266100346;976,10;19217867983;1.769,71;17997236836;967,33;10947559053;968,53;16390644034;990,12;236821892230;954,10;182637883635;978,19;87754105437;991,99;72158518956
1988-12-08;1.037,24;10677337263;985,10;31188348668;913,40;22488593252;1.047,00;1511335085;961,32;151266100346;976,10;19217867983;1.769,71;17997236836;967,33;10947559053;968,53;16390644034;990,12;236821892230;954,10;182637883635;978,19;87754105437;991,99;72158518956
1988-12-09;1.038,45;10689569925;986,47;31231571579;914,71;22518813124;1.048,32;1513249428;962,64;151483768717;977,51;19240582469;1.772,13;18049888870;968,66;10959234905;969,88;16413517823;991,44;236859280222;955,41;182884599358;979,51;87871583782;993,38;72257921711
1988-12-10;1.038,45;10689569925;986,47;31231571579;914,71;22518813124;1.048,32;1513249428;962,64;151483768717;977,51;19240582469;1.772,13;18049888870;968,66;10959234905;969,88;16413517823;991,44;236859280222;955,41;182884599358;979,51;87871583782;993,38;72257921711
1988-12-11;1.038,45;10689569925;986,47;31231571579;914,71;22518813124;1.048,32;1513249428;962,64;151483768717;977,51;19240582469;1.772,13;18049888870;968,66;10959234905;969,88;16413517823;991,44;236859280222;955,41;182884599358;979,51;87871583782;993,38;72257921711
1988-12-12;1.040,64;10721650884;988,78;31304693395;916,88;22571919835;1.050,53;1516440145;964,91;151801969011;979,96;19267823745;1.776,36;18105093044;971,00;10985697550;972,08;16454283374;993,62;238278301604;957,62;183218680904;981,73;88215574508;995,71;72380217173
1988-12-13;1.041,21;10722406584;989,47;31317500948;917,58;22588350307;1.051,29;1517527576;965,63;151881464504;980,83;19276303128;1.777,63;18117850710;971,76;11012107622;972,85;16465858930;994,26;238397706103;958,30;183642459672;982,31;88389916695;996,55;72441061750
1988-12-14;1.041,80;10756662230;990,06;31362701203;918,06;22599814065;1.052,20;1518837202;966,08;152180227044;981,66;19292831880;1.778,55;18124620141;972,53;11020816599;973,24;16472442738;994,83;238410190027;958,91;183757849163;982,93;88436202456;997,10;72477089532
1988-12-15;1.042,12;10752426636;990,34;31362283827;918,32;22626810341;1.052,79;1519686134;966,45;152206766533;982,02;19267928381;1.779,38;18133181750;972,83;11051028751;973,48;16477903563;995,28;238512274112;959,35;183822597698;983,21;88462240518;997,32;72621658446
1988-12-16;1.042,87;10760101810;991,09;31379380326;918,98;22642291252;1.053,54;1520781583;967,15;152316738876;982,76;19282033110;1.780,15;18160991718;973,52;11058863565;974,10;16683733035;995,93;238652689841;959,93;183931258928;983,95;88530701486;997,94;72679587131
1988-12-17;1.042,87;10760101810;991,09;31379380326;918,98;22642291252;1.053,54;1520781583;967,15;152316738876;982,76;19282033110;1.780,15;18160991718;973,52;11058863565;974,10;16683733035;995,93;238652689841;959,93;183931258928;983,95;88530701486;997,94;72679587131
1988-12-18;1.042,87;10760101810;991,09;31379380326;918,98;22642291252;1.053,54;1520781583;967,15;152316738876;982,76;19282033110;1.780,15;18160991718;973,52;11058863565;974,10;16683733035;995,93;238652689841;959,93;183931258928;983,95;88530701486;997,94;72679587131
1988-12-19;1.048,04;10813458491;993,65;31458546128;921,43;22702346808;1.055,99;1524319071;969,44;152670146341;985,38;19316153395;1.785,72;18217761443;976,26;11088628427;976,41;16741606799;998,27;239213019641;962,15;184345287426;986,40;88750349896;1.000,72;72881586405
1988-12-20;1.048,71;10755468722;994,41;31482287655;922,18;22677710133;1.056,69;1552182494;970,22;152791458081;986,27;19333576980;1.787,05;18231220853;976,85;11094691458;977,16;16757480731;999,01;239341601520;962,96;184499561255;987,03;88807279296;1.001,54;72940305621
1988-12-21;1.050,00;10770463761;995,84;31527563764;923,75;22715874568;1.057,48;1553350411;971,44;152978046380;988,06;19315297210;1.789,95;18260807611;978,38;11111981194;978,43;16780356311;1.000,05;239577016640;964,03;184764615814;988,25;88916375119;1.003,28;72928945877
1988-12-22;1.050,68;10777402774;996,76;31556575710;924,59;22736250287;1.058,24;1554471132;972,27;152835929471;989,04;19320009653;1.791,48;18276402480;979,24;11121727493;979,22;16824570824;1.000,84;239191061902;964,84;184587084959;989,12;88704491112;1.004,25;72891000572
1988-12-23;1.051,73;10788098719;997,92;31584495549;925,57;22760338885;1.059,01;1555602851;973,32;152999932723;990,27;19343938263;1.793,57;18297734141;980,43;11107865531;980,25;16842215002;1.001,80;238897877139;965,84;184776308902;990,17;88798441803;1.005,55;72982283896
1988-12-24;1.051,73;10788098719;997,92;31584495549;925,57;22760338885;1.059,01;1555602851;973,32;152999932723;990,27;19343938263;1.793,57;18297734141;980,43;11107865531;980,25;16842215002;1.001,80;238897877139;965,84;184776308902;990,17;88798441803;1.005,55;72982283896
1988-12-25;1.051,73;10788098719;997,92;31584495549;925,57;22760338885;1.059,01;1555602851;973,32;152999932723;990,27;19343938263;1.793,57;18297734141;980,43;11107865531;980,25;16842215002;1.001,80;238897877139;965,84;184776308902;990,17;88798441803;1.005,55;72982283896
1988-12-26;1.054,13;10812545368;1.000,52;31666493265;928,04;23005703446;1.061,31;1558979181;975,74;153377939810;993,07;19398534480;1.798,50;18337977565;983,08;11137796328;982,65;16919149654;1.004,25;241380430131;968,22;185232100984;992,66;88966657881;1.008,38;73187262125
1988-12-27;1.055,48;10646563306;1.001,55;31249113526;928,92;22621241442;1.062,11;1559895976;976,54;152239113958;994,09;19407302501;1.800,38;18278597915;983,96;10958179156;983,49;16611867961;1.005,35;238935409934;968,96;183733499123;993,65;87161024675;1.009,07;72450903015
1988-12-28;1.055,74;10848024854;1.002,15;32465194270;929,73;22883084020;1.062,54;2365213942;977,34;153343175026;994,81;19420562045;1.801,53;18344073049;984,65;11163328309;984,25;17346327610;1.006,18;241842985346;969,83;185341481148;994,51;88909146052;1.009,85;73056707772
1988-12-29;1.056,80;10841386004;1.003,23;32373273634;930,78;23013260467;1.063,25;2357968769;978,18;154514729539;996,01;18917041223;1.803,47;18130446986;985,69;11178835662;985,23;17363531375;1.007,09;242095910805;970,81;185517222378;995,45;89047846238;1.011,08;72231421825
1988-12-30;1.056,59;11026834513;1.003,89;32458320645;931,73;23040793985;1.064,14;2359948160;979,13;156216944564;994,08;19353470015;1.804,07;18392507952;986,68;11207570469;985,99;17385339938;1.007,46;244394905378;971,36;186099266565;995,80;90076078445;1.011,82;73862980689
1988-12-31;1.056,59;11026834513;1.003,89;32458320645;931,73;23040793985;1.064,14;2359948160;979,13;156216944564;994,08;19353470015;1.804,07;18392507952;986,68;11207570469;985,99;17385339938;1.007,46;244394905378;971,36;186099266565;995,80;90076078445;1.011,82;73862980689

Fecha;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;FUTURO;;HABITAT;;INVIERTA;;MAGISTER;;PLANVITAL;;PROTECCION;;PROVIDA;;SANTA MARIA;;SUMMA;;UNION
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
1989-01-01;1.056,59;11026834513;1.003,89;32458320645;931,73;23040793985;1.064,14;2359948160;979,13;156216944564;994,08;19353470015;1.804,07;18392507952;986,68;11207570469;985,99;17385339938;1.007,46;244394905378;971,36;186099266565;995,80;90076078445;1.011,82;73862980689
1989-01-02;1.059,51;11057250957;1.006,32;32536822093;933,65;23088340551;1.066,26;2364650294;981,21;156550747876;996,55;19401581854;1.808,74;18440094738;988,82;11232093806;987,58;17459355288;1.010,53;245130300947;974,12;186591905000;998,74;90372851303;1.014,17;74034166981
1989-01-03;1.060,32;11065554994;1.007,18;32564604673;934,44;23107648763;1.067,07;2366438760;982,03;156678698275;997,37;19417627177;1.810,13;18454107761;989,64;11241431055;988,37;17474279778;1.011,31;245343777256;974,95;186763000157;999,57;90442789154;1.015,06;74099605810
1989-01-04;1.061,82;11081265269;1.008,58;32609911928;935,84;23141514237;1.068,12;2368770782;983,31;156880771183;998,80;19445476160;1.812,44;18477089823;990,88;11255411096;990,03;17506392460;1.012,56;245639845054;976,16;187822761924;1.000,89;90562412266;1.016,57;74210009119
1989-01-05;1.062,82;11091593360;1.009,77;32647274652;936,80;23164729757;1.068,93;2370575204;984,29;157019100281;1.000,00;19468697379;1.814,24;18495468751;991,93;11267420171;990,98;17525868499;1.013,43;245950765114;977,01;187976267154;1.001,72;90660277906;1.017,74;74287153715
1989-01-06;1.064,98;11114115948;1.012,15;32723936767;939,19;23222280132;1.069,64;2372138396;986,42;157375803298;1.002,50;19517501579;1.818,26;18536435477;994,36;11295108178;992,91;17583509846;1.015,66;246476607250;979,50;188451196352;1.004,16;90881180820;1.020,13;74460401920
1989-01-07;1.064,98;11114115948;1.012,15;32723936767;939,19;23222280132;1.069,64;2372138396;986,42;157375803298;1.002,50;19517501579;1.818,26;18536435477;994,36;11295108178;992,91;17583509846;1.015,66;246476607250;979,50;188451196352;1.004,16;90881180820;1.020,13;74460401920
1989-01-08;1.064,98;11114115948;1.012,15;32723936767;939,19;23222280132;1.069,64;2372138396;986,42;157375803298;1.002,50;19517501579;1.818,26;18536435477;994,36;11295108178;992,91;17583509846;1.015,66;246476607250;979,50;188451196352;1.004,16;90881180820;1.020,13;74460401920
1989-01-09;1.068,01;11145664180;1.015,36;32827566676;941,81;23286497999;1.071,13;2375444471;989,06;157788346328;1.004,80;19561334371;1.823,88;18593632419;996,99;11324885431;995,24;17623982623;1.018,18;247080399837;982,02;189561678825;1.006,77;91185271004;1.023,41;74699017399
1989-01-10;1.070,19;11184281291;1.017,74;32866363152;943,59;23329519997;1.071,94;2377247444;991,11;158110729709;1.006,77;19599908243;1.827,07;18626001200;998,73;11327543420;996,66;17650894483;1.019,83;247474914224;983,90;189924266740;1.008,69;91417484180;1.025,69;74864660934
1989-01-11;1.071,78;11196497815;1.019,41;32920303535;944,83;23359544199;1.072,37;2378199527;992,40;158643184090;1.008,14;19626546404;1.829,26;18648156782;999,94;11391016220;997,70;17679203857;1.020,96;247767383996;985,02;190454742315;1.009,65;91567855798;1.027,29;74936956189
1989-01-12;1.076,44;11276860813;1.021,35;32971104920;946,58;23402275860;1.072,69;2378898237;994,02;158893713378;1.010,04;19664186065;1.833,35;18689860560;1.001,55;11409254888;999,19;17725702309;1.022,37;248252448099;986,57;190746206190;1.011,10;92000255050;1.029,48;75096122770
1989-01-13;1.076,40;11276489622;1.022,44;33002322285;947,58;23429899910;1.073,21;2380056347;995,13;158993320964;1.011,78;19679295207;1.833,75;18749310290;1.003,03;11397600263;1.000,33;17744567048;1.022,62;248309491710;987,63;191055638221;1.011,92;92047745048;1.031,17;75162095880
1989-01-14;1.076,40;11276489622;1.022,44;33002322285;947,58;23429899910;1.073,21;2380056347;995,13;158993320964;1.011,78;19679295207;1.833,75;18749310290;1.003,03;11397600263;1.000,33;17744567048;1.022,62;248309491710;987,63;191055638221;1.011,92;92047745048;1.031,17;75162095880
1989-01-15;1.076,40;11276489622;1.022,44;33002322285;947,58;23429899910;1.073,21;2380056347;995,13;158993320964;1.011,78;19679295207;1.833,75;18749310290;1.003,03;11397600263;1.000,33;17744567048;1.022,62;248309491710;987,63;191055638221;1.011,92;92047745048;1.031,17;75162095880
1989-01-16;1.079,42;11307997497;1.025,42;33099858241;950,15;23502665244;1.075,65;2385468889;997,83;159421829870;1.014,90;19753557462;1.838,85;18801471502;1.005,60;11489770698;1.002,99;17778040806;1.025,30;248835638581;990,36;191581780135;1.014,68;92298129274;1.034,06;75581292841
1989-01-17;1.080,38;11318084072;1.026,64;33136786960;951,18;23528121797;1.076,46;2387264778;998,86;159583625655;1.016,21;19778494088;1.840,57;18818949609;1.006,78;11503095568;1.004,10;17839025242;1.026,04;249001795214;991,29;191763139590;1.015,56;92378696736;1.035,23;75667812313
1989-01-18;1.081,82;11322766587;1.028,23;33188177690;952,69;23565120930;1.077,38;2389302678;1.000,26;159850771334;1.017,83;19810097873;1.842,83;18842110713;1.008,17;11518985041;1.005,60;18071267247;1.027,22;249368046505;992,59;192015013318;1.016,91;92500942828;1.036,90;75788477530
1989-01-19;1.083,67;11341997557;1.030,62;33265095065;954,61;23612440482;1.078,16;2391024371;1.001,73;160081578971;1.020,07;19853698020;1.845,46;18868851009;1.009,91;11538950540;1.007,42;18103885358;1.028,27;249572484435;994,00;192348757145;1.018,52;92647977428;1.038,88;75944617094
1989-01-20;1.085,03;11356167243;1.032,04;33310802404;955,82;23642035623;1.078,83;2435618768;1.002,99;160355199239;1.021,43;19824615430;1.847,64;18891170791;1.011,17;11553295449;1.008,62;18155134606;1.029,60;249878045343;995,19;192630425835;1.019,74;92759068574;1.040,30;76047908470
1989-01-21;1.085,03;11356167243;1.032,04;33310802404;955,82;23642035623;1.078,83;2435618768;1.002,99;160355199239;1.021,43;19824615430;1.847,64;18891170791;1.011,17;11553295449;1.008,62;18155134606;1.029,60;249878045343;995,19;192630425835;1.019,74;92759068574;1.040,30;76047908470
1989-01-22;1.085,03;11356167243;1.032,04;33310802404;955,82;23642035623;1.078,83;2435618768;1.002,99;160355199239;1.021,43;19824615430;1.847,64;18891170791;1.011,17;11553295449;1.008,62;18155134606;1.029,60;249878045343;995,19;192630425835;1.019,74;92759068574;1.040,30;76047908470
1989-01-23;1.086,10;11367007721;1.033,90;33370725752;957,34;23678390165;1.081,02;2440549187;1.004,85;161984823609;1.022,89;19855975526;1.850,21;18917161435;1.013,15;11575948811;1.010,53;18226920155;1.031,73;250389472579;997,24;193027462631;1.021,88;92953851135;1.041,77;76153285297
1989-01-24;1.085,83;11355620819;1.033,54;33343845812;957,31;23614477218;1.081,66;2442001032;1.004,81;161725463298;1.022,78;19855061453;1.850,24;18895060586;1.013,19;11541465319;1.010,79;18231620230;1.031,94;250434898332;997,34;192822380370;1.021,79;92769153585;1.041,50;75965279482
1989-01-25;1.084,59;11342459004;1.033,33;33336450251;957,28;23612872543;1.082,52;2443932069;1.004,92;161740971470;1.022,94;19858000802;1.850,50;18897567486;1.013,22;11541083869;1.011,08;18255732130;1.032,27;250202347675;997,59;192870446499;1.021,85;92774799618;1.041,34;75952556957
1989-01-26;1.085,08;11310965703;1.033,89;32885188437;957,90;23325553377;1.083,40;2445919961;1.005,54;160370872971;1.023,81;19529642901;1.851,71;18631206743;1.013,91;11367471308;1.011,83;18071896290;1.032,94;247930135657;998,23;191227660235;1.022,49;92773358553;1.041,94;74575014181
1989-01-27;1.085,81;11413050142;1.034,45;34236137583;958,53;23818477238;1.084,51;2448442689;1.006,40;161926329453;1.024,72;19695906451;1.853,18;18941578940;1.014,70;11493680723;1.012,63;18430620590;1.033,66;250621530068;998,83;192856914464;1.023,22;92840443877;1.042,76;75751541414
1989-01-28;1.085,81;11413050142;1.034,45;34236137583;958,53;23818477238;1.084,51;2448442689;1.006,40;161926329453;1.024,72;19695906451;1.853,18;18941578940;1.014,70;11493680723;1.012,63;18430620590;1.033,66;250621530068;998,83;192856914464;1.023,22;92840443877;1.042,76;75751541414
1989-01-29;1.085,81;11413050142;1.034,45;34236137583;958,53;23818477238;1.084,51;2448442689;1.006,40;161926329453;1.024,72;19695906451;1.853,18;18941578940;1.014,70;11493680723;1.012,63;18430620590;1.033,66;250621530068;998,83;192856914464;1.023,22;92840443877;1.042,76;75751541414
1989-01-30;1.087,59;11458401830;1.036,59;34182449670;960,48;23842916935;1.087,34;2454817358;1.008,38;163229051075;1.026,96;19700956215;1.856,78;19042767531;1.016,93;11529084768;1.014,68;18383623499;1.035,63;253715175864;1.000,86;194037041310;1.025,27;91835603393;1.044,58;76638174717
1989-01-31;1.088,30;11632361601;1.037,37;34296197097;961,21;23895428979;1.087,32;3028617347;1.009,21;163643010567;1.027,56;20029798078;1.858,13;19207785563;1.017,56;11653078160;1.015,39;18680589365;1.036,43;254840324131;1.001,69;194687046156;1.025,94;94126447192;1.045,46;76828624872
1989-02-01;1.088,85;11638182802;1.037,59;34303486157;961,28;23896025727;1.087,97;3030417394;1.008,82;163578519238;1.027,33;20025234157;1.858,73;19213992340;1.017,47;11652012095;1.015,19;18705580896;1.035,87;254977144303;1.001,17;194610557949;1.025,73;94108765820;1.045,59;76837678137
1989-02-02;1.090,38;11653406720;1.039,18;34354126431;962,70;23931122993;1.088,82;3032798747;1.010,37;163828905378;1.028,85;20054737704;1.861,39;19241427305;1.018,79;11668164191;1.016,48;18752673430;1.037,21;255297757831;1.002,71;194927422087;1.027,23;94245645187;1.047,35;76966072774
