
Fecha;APORTA;;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2007-08-29;19.363,71;75816721667;19.254,25;143865443920;16.740,33;206906173384;31.545,67;21140012048;18.026,89;221692360713;17.758,54;74707677400
2007-08-30;19.379,76;75791848031;19.263,60;143760415268;16.750,98;206341783172;31.563,25;21196835565;18.045,66;220891429812;17.772,07;74766982381
2007-08-31;19.464,09;75830257060;19.357,49;144462256415;16.872,01;207833239167;31.695,29;21287894854;18.133,70;221717248932;17.849,83;75114050938
2007-09-01;19.464,09;75830257060;19.357,49;144462256415;16.872,01;207833239167;31.695,29;21287894854;18.133,70;221717248932;17.849,83;75114050938
2007-09-02;19.464,09;75830257060;19.357,49;144462256415;16.872,01;207833239167;31.695,29;21287894854;18.133,70;221717248932;17.849,83;75114050938
2007-09-03;19.465,13;75252872617;19.376,36;144651704220;16.881,76;207133351946;31.709,63;21296159762;18.142,39;223835279064;17.857,01;73347207034
2007-09-04;19.512,18;75726649291;19.391,94;140820908389;16.915,44;205379996335;31.764,66;20962417288;18.173,53;222930674969;17.887,69;73422466739
2007-09-05;19.518,94;75651371780;19.398,66;140004901073;16.925,54;205200461458;31.804,64;20922258854;18.194,89;222599494082;17.911,04;73282171416
2007-09-06;19.519,34;75383133407;19.388,94;139372842502;16.929,62;204937524288;31.769,08;20898816792;18.186,39;222023778186;17.905,54;73107432749
2007-09-07;19.503,46;75351480810;19.391,98;138766762289;16.934,49;204931591880;31.773,63;20909922952;18.182,68;220199790681;17.900,62;73064101359
2007-09-08;19.503,46;75351480810;19.391,98;138766762289;16.934,49;204931591880;31.773,63;20909922952;18.182,68;220199790681;17.900,62;73064101359
2007-09-09;19.503,46;75351480810;19.391,98;138766762289;16.934,49;204931591880;31.773,63;20909922952;18.182,68;220199790681;17.900,62;73064101359
2007-09-10;19.552,04;75081344651;19.426,51;138258243834;16.953,16;204332729346;31.842,84;20946616398;18.214,66;218823890484;17.937,06;72799357094
2007-09-11;19.558,84;74711898400;19.431,22;137320397946;16.958,76;203663324235;31.893,60;20980811963;18.222,47;218150996464;17.945,87;72835584342
2007-09-12;19.568,88;74747010122;19.433,40;137125466117;16.967,91;203785690929;31.907,66;20992042175;18.229,21;219619800125;17.950,97;72857798209
2007-09-13;19.567,63;74519593306;19.442,32;137059582638;16.975,33;202926594666;31.886,84;20978544273;18.235,29;220344792887;17.958,17;72892365201
2007-09-14;19.580,40;75432817513;19.448,99;138107818838;16.986,22;203422689419;31.887,14;20921692412;18.239,15;221894951957;17.972,42;73169121340
2007-09-15;19.580,40;75432817513;19.448,99;138107818838;16.986,22;203422689419;31.887,14;20921692412;18.239,15;221894951957;17.972,42;73169121340
2007-09-16;19.580,40;75432817513;19.448,99;138107818838;16.986,22;203422689419;31.887,14;20921692412;18.239,15;221894951957;17.972,42;73169121340
2007-09-17;19.580,40;75432817513;19.448,99;138107818838;16.986,22;203422689419;31.887,14;20921692412;18.239,15;221894951957;17.972,42;73169121340
2007-09-18;19.580,40;75432817513;19.448,99;138107818838;16.986,22;203422689419;31.887,14;20921692412;18.239,15;221894951957;17.972,42;73169121340
2007-09-19;19.580,40;75432817513;19.448,99;138107818838;16.986,22;203422689419;31.887,14;20921692412;18.239,15;221894951957;17.972,42;73169121340
2007-09-20;19.637,81;76301704117;19.500,67;140205686827;17.029,35;206029799212;31.955,71;20980424154;18.284,03;223194115696;18.018,28;73434526779
2007-09-21;19.656,96;75912640139;19.514,94;141714161779;17.037,45;206117961777;31.975,49;20993321008;18.299,37;222921709261;18.029,73;73487106470
2007-09-22;19.656,96;75912640139;19.514,94;141714161779;17.037,45;206117961777;31.975,49;20993321008;18.299,37;222921709261;18.029,73;73487106470
2007-09-23;19.656,96;75912640139;19.514,94;141714161779;17.037,45;206117961777;31.975,49;20993321008;18.299,37;222921709261;18.029,73;73487106470
2007-09-24;19.678,99;76613846848;19.539,67;142786589178;17.056,26;208774999096;32.025,89;21061971917;18.321,97;222494429966;18.055,22;73670084451
2007-09-25;19.688,25;76927296001;19.549,91;143243264433;17.064,29;208918210192;32.035,74;21311508314;18.333,53;223092017241;18.064,28;73712387354
2007-09-26;19.694,24;76752498314;19.558,50;143797664088;17.057,94;208909624618;32.045,44;21325779337;18.342,13;222385882169;18.072,27;73744904226
2007-09-27;19.692,13;76655840781;19.560,06;144189762922;17.062,79;209370413641;32.053,78;21374845315;18.340,02;222319533794;18.069,09;73783649484
2007-09-28;19.680,79;76488953641;19.561,55;144231818055;17.020,81;208752356032;32.033,04;21376565537;18.324,20;224745780442;18.057,39;73745565444
2007-09-29;19.680,79;76488953641;19.561,55;144231818055;17.020,81;208752356032;32.033,04;21376565537;18.324,20;224745780442;18.057,39;73745565444
2007-09-30;19.680,79;76488953641;19.561,55;144231818055;17.020,81;208752356032;32.033,04;21376565537;18.324,20;224745780442;18.057,39;73745565444
2007-10-01;19.694,56;76653770156;19.575,07;144329345395;17.039,10;209232645227;32.059,34;21394025705;18.346,74;225083276181;18.073,32;73809150844
2007-10-02;19.692,16;76655628367;19.578,47;144148064282;17.044,25;209157854940;32.058,91;21318576929;18.349,51;225268933399;18.074,77;73717239631
2007-10-03;19.728,33;76743426817;19.608,63;144374378113;17.070,99;209491530586;32.121,33;21308804105;18.376,50;224622436255;18.107,21;73849015621
2007-10-04;19.734,69;76156440459;19.619,84;144387266701;17.093,59;208637366693;32.143,47;21360549177;18.386,62;222212451741;18.117,04;73864410562
2007-10-05;19.739,76;76272583795;19.626,45;144210754034;17.098,84;208272570355;32.161,24;21313635075;18.397,46;220937467903;18.127,02;73909208297
2007-10-06;19.739,76;76272583795;19.626,45;144210754034;17.098,84;208272570355;32.161,24;21313635075;18.397,46;220937467903;18.127,02;73909208297
2007-10-07;19.739,76;76272583795;19.626,45;144210754034;17.098,84;208272570355;32.161,24;21313635075;18.397,46;220937467903;18.127,02;73909208297
2007-10-08;19.768,53;73538699016;19.648,96;144217836658;17.122,49;206800820158;32.190,64;21333049341;18.429,50;220641793128;18.145,98;73390987032
2007-10-09;19.770,04;73229700213;19.658,92;144285089202;17.130,25;205339740662;32.198,73;21338361847;18.438,61;220651078752;18.152,93;73419799998
2007-10-10;19.773,16;72623869649;19.663,99;143990851126;17.146,02;205554762106;32.207,35;21138906982;18.433,12;220252282152;18.153,97;73428564230
2007-10-11;19.779,33;72426051372;19.669,43;143724757254;17.152,96;205152907913;32.218,38;21158648731;18.439,11;219262464864;18.161,76;73459332660
2007-10-12;19.782,41;71918839711;19.666,32;143200561851;17.154,53;205148316651;32.217,41;21162700750;18.444,67;218958220286;18.164,77;73482270582
2007-10-13;19.782,41;71918839711;19.666,32;143200561851;17.154,53;205148316651;32.217,41;21162700750;18.444,67;218958220286;18.164,77;73482270582
2007-10-14;19.782,41;71918839711;19.666,32;143200561851;17.154,53;205148316651;32.217,41;21162700750;18.444,67;218958220286;18.164,77;73482270582
2007-10-15;19.782,41;71918839711;19.666,32;143200561851;17.154,53;205148316651;32.217,41;21162700750;18.444,67;218958220286;18.164,77;73482270582
2007-10-16;19.768,94;71342055790;19.640,06;142794529971;17.160,77;204819316659;32.201,80;20950374783;18.401,52;218174709040;18.135,29;72561921219
2007-10-17;19.763,78;70760499282;19.637,01;142641288111;17.166,89;204691424246;32.199,66;20959665158;18.406,55;218384941743;18.130,16;72577945647
2007-10-18;19.764,03;70541040116;19.634,44;142439365122;17.174,09;202666552328;32.207,10;20986678421;18.410,54;220577243455;18.135,45;72721229324
2007-10-19;19.783,29;70534081358;19.652,23;142424348209;17.181,34;202958259911;32.230,95;20983220693;18.426,85;220502901667;18.154,11;72816261554
2007-10-20;19.783,29;70534081358;19.652,23;142424348209;17.181,34;202958259911;32.230,95;20983220693;18.426,85;220502901667;18.154,11;72816261554
2007-10-21;19.783,29;70534081358;19.652,23;142424348209;17.181,34;202958259911;32.230,95;20983220693;18.426,85;220502901667;18.154,11;72816261554
2007-10-22;19.809,47;71022960571;19.676,08;142131090075;17.206,90;202901385123;32.261,65;21025279091;18.449,83;220521444964;18.180,33;72558683432
2007-10-23;19.817,48;71079995254;19.684,29;141502546446;17.212,21;202228481293;32.271,67;21062467323;18.456,77;220109238387;18.187,76;72634040800
2007-10-24;19.828,30;71111750109;19.692,94;141569141247;17.227,55;202529379673;32.285,81;21117539025;18.466,70;219285599238;18.195,76;72671711538
2007-10-25;19.840,29;71212766742;19.707,52;141288215709;17.235,98;202187533025;32.305,82;21176045723;18.481,63;219376491580;18.209,60;72734653593
2007-10-26;19.861,60;72149267108;19.724,00;140826283067;17.241,11;202105009327;32.322,35;21189924597;18.492,65;218727492849;18.227,43;72854673330
2007-10-27;19.861,60;72149267108;19.724,00;140826283067;17.241,11;202105009327;32.322,35;21189924597;18.492,65;218727492849;18.227,43;72854673330
2007-10-28;19.861,60;72149267108;19.724,00;140826283067;17.241,11;202105009327;32.322,35;21189924597;18.492,65;218727492849;18.227,43;72854673330
2007-10-29;19.883,76;72213418775;19.751,92;140616964867;17.267,98;202628062631;32.366,74;21175133368;18.518,96;218462427775;18.258,13;72672294447
2007-10-30;19.891,47;72153328488;19.764,29;140027942101;17.275,66;201797137832;32.379,27;21194083226;18.526,67;218347799752;18.266,97;72779243051
2007-10-31;19.963,32;72481683548;19.860,83;140700715385;17.325,83;202343515829;32.515,67;21288485906;18.607,91;218991922076;18.335,56;73071359803
2007-11-01;19.963,32;72481683548;19.860,83;140700715385;17.325,83;202343515829;32.515,67;21288485906;18.607,91;218991922076;18.335,56;73071359803
2007-11-02;19.979,67;72485557572;19.882,53;140758960587;17.348,50;201698978152;32.543,83;21254595822;18.620,52;218580917487;18.351,42;72820919768
2007-11-03;19.979,67;72485557572;19.882,53;140758960587;17.348,50;201698978152;32.543,83;21254595822;18.620,52;218580917487;18.351,42;72820919768
2007-11-04;19.979,67;72485557572;19.882,53;140758960587;17.348,50;201698978152;32.543,83;21254595822;18.620,52;218580917487;18.351,42;72820919768
2007-11-05;20.009,17;72414429943;19.914,11;140567683407;17.382,24;201209938944;32.589,68;21381366274;18.651,05;216271206089;18.380,94;72756610196
2007-11-06;20.022,07;73638245646;19.921,30;140016557695;17.387,81;200841648847;32.599,46;21368074636;18.647,99;216577128753;18.377,49;72734148675
2007-11-07;20.024,35;73472549398;19.918,35;139384075840;17.380,22;200748571907;32.590,54;21362163938;18.645,27;215403385087;18.375,70;72631516379
2007-11-08;20.038,32;74009897806;19.924,99;138934251553;17.384,11;200309879683;32.609,86;21316919899;18.655,52;215671052037;18.384,65;72506324187
2007-11-09;20.061,11;73931805994;19.935,70;138348952655;17.397,29;200508444735;32.625,62;21327228940;18.668,80;217814160158;18.401,83;72576833445
2007-11-10;20.061,11;73931805994;19.935,70;138348952655;17.397,29;200508444735;32.625,62;21327228940;18.668,80;217814160158;18.401,83;72576833445
2007-11-11;20.061,11;73931805994;19.935,70;138348952655;17.397,29;200508444735;32.625,62;21327228940;18.668,80;217814160158;18.401,83;72576833445
2007-11-12;20.075,05;74314226646;19.949,52;137899271069;17.402,92;200467653336;32.641,94;21271025041;18.687,14;217877372741;18.415,32;72640606072
2007-11-13;20.089,94;74469022456;19.956,44;137742387082;17.406,10;201592274624;32.656,59;21114453819;18.692,83;218561623047;18.420,56;72688086384
2007-11-14;20.097,71;77522968816;19.965,27;137983746052;17.412,22;201654349749;32.667,57;21121234717;18.697,83;219563473060;18.426,05;72717701980
2007-11-15;20.072,07;77533013465;19.952,60;137675747533;17.425,49;201889380430;32.630,80;21037863196;18.681,12;218987565634;18.414,62;72606709896
2007-11-16;20.088,09;76850218920;19.957,37;137867739005;17.428,53;201939965226;32.636,98;21096503420;18.687,03;219935839580;18.423,06;72666407888
2007-11-17;20.088,09;76850218920;19.957,37;137867739005;17.428,53;201939965226;32.636,98;21096503420;18.687,03;219935839580;18.423,06;72666407888
2007-11-18;20.088,09;76850218920;19.957,37;137867739005;17.428,53;201939965226;32.636,98;21096503420;18.687,03;219935839580;18.423,06;72666407888
2007-11-19;20.107,29;75461500114;19.973,58;138095882156;17.436,40;202393395112;32.667,03;21124737076;18.704,68;218250162939;18.435,36;72525812967
2007-11-20;20.113,81;75484028542;19.977,98;138400268848;17.441,46;202889911150;32.673,38;21137543350;18.708,24;218840399715;18.439,40;72572139568
2007-11-21;20.114,28;75515641993;19.982,44;138069377889;17.444,74;202923203391;32.666,80;21169543528;18.711,77;218861183058;18.439,71;72623130573
2007-11-22;20.128,20;75871506751;19.985,05;138325415539;17.446,50;202386622379;32.682,83;21181090801;18.719,66;219022265805;18.448,35;72660713706
2007-11-23;20.134,25;77470991419;19.988,90;138118755384;17.448,28;202432966181;32.688,43;21182956377;18.726,33;222175725505;18.452,87;72754380192
2007-11-24;20.134,25;77470991419;19.988,90;138118755384;17.448,28;202432966181;32.688,43;21182956377;18.726,33;222175725505;18.452,87;72754380192
2007-11-25;20.134,25;77470991419;19.988,90;138118755384;17.448,28;202432966181;32.688,43;21182956377;18.726,33;222175725505;18.452,87;72754380192
2007-11-26;20.132,63;77768882994;19.990,91;137828474235;17.458,14;203251165270;32.672,45;21073617898;18.727,46;223133671881;18.449,31;73431036833
2007-11-27;20.141,74;79104758672;19.993,97;138077106166;17.461,30;203940217601;32.680,98;21078131618;18.732,71;224526793099;18.457,19;73391444936
2007-11-28;20.140,22;80128378875;19.996,47;140245737350;17.459,34;204049635096;32.684,28;21084468148;18.735,09;225633563527;18.460,43;73415122672
2007-11-29;20.137,98;80476279540;19.994,71;143562662805;17.459,72;209022680985;32.678,19;21629286062;18.729,33;226017354586;18.454,80;73270261561
2007-11-30;20.131,24;81389481289;19.997,92;143588260536;17.483,27;208588567027;32.668,84;21612133941;18.733,12;226945048580;18.460,88;73208295292
2007-12-01;20.131,24;81389481289;19.997,92;143588260536;17.483,27;208588567027;32.668,84;21612133941;18.733,12;226945048580;18.460,88;73208295292
2007-12-02;20.131,24;81389481289;19.997,92;143588260536;17.483,27;208588567027;32.668,84;21612133941;18.733,12;226945048580;18.460,88;73208295292
2007-12-03;20.150,12;81093242164;20.006,32;143442262925;17.490,49;209809174490;32.691,84;21613757740;18.747,32;226713483282;18.472,77;73261450379
2007-12-04;20.170,92;81897374612;20.019,21;144501346143;17.506,80;212317242083;32.726,99;21636995693;18.765,09;225637322853;18.487,88;73321987315
2007-12-05;20.180,06;81837498627;20.035,83;145088449806;17.514,81;212400453137;32.750,51;21592893621;18.774,03;224932854238;18.500,64;73353648613
2007-12-06;20.168,29;82317709366;20.034,17;145360077658;17.511,69;211974976829;32.745,73;21563497061;18.765,09;224170325957;18.491,78;73316506859
2007-12-07;20.167,65;84360006229;20.029,60;144212836389;17.529,95;211733173467;32.761,92;21491881520;18.766,25;223256058717;18.491,82;73145734091
2007-12-08;20.167,65;84360006229;20.029,60;144212836389;17.529,95;211733173467;32.761,92;21491881520;18.766,25;223256058717;18.491,82;73145734091
2007-12-09;20.167,65;84360006229;20.029,60;144212836389;17.529,95;211733173467;32.761,92;21491881520;18.766,25;223256058717;18.491,82;73145734091
2007-12-10;20.168,62;84521623764;20.028,07;142495832955;17.540,52;211851549557;32.755,33;21487691625;18.774,50;223076370539;18.498,94;73129241119
2007-12-11;20.168,46;84084912207;20.016,73;141850545889;17.541,16;211535345121;32.740,21;21493352951;18.768,66;220661691172;18.493,39;72442481138
2007-12-12;20.176,11;83441761742;20.016,20;142028056670;17.524,79;211441344748;32.752,67;21411367055;18.767,91;220502180005;18.495,69;72459165807
2007-12-13;20.201,37;83319350847;20.024,10;141370146681;17.529,66;212016528347;32.764,14;21438982268;18.775,53;220255877355;18.498,91;72499171455
2007-12-14;20.182,55;83266146197;20.028,72;141073945499;17.534,37;212081696497;32.748,38;21430037710;18.770,20;219463358732;18.497,31;72521983277
2007-12-15;20.182,55;83266146197;20.028,72;141073945499;17.534,37;212081696497;32.748,38;21430037710;18.770,20;219463358732;18.497,31;72521983277
2007-12-16;20.182,55;83266146197;20.028,72;141073945499;17.534,37;212081696497;32.748,38;21430037710;18.770,20;219463358732;18.497,31;72521983277
2007-12-17;20.143,49;83869362231;20.003,85;141007546741;17.520,31;211740372576;32.713,41;21181891625;18.717,45;221581206850;18.446,39;72848968556
2007-12-18;20.148,91;84056238617;20.008,87;140793752451;17.520,72;210265501813;32.714,05;21204498015;18.718,31;222200484038;18.448,00;72895601515
2007-12-19;20.173,53;87014971394;20.010,39;140990706574;17.529,60;211401669926;32.732,81;21216334786;18.738,06;222870744379;18.461,14;72952489068
2007-12-20;20.183,43;87697146201;20.021,68;141876675327;17.550,38;212544873160;32.745,81;21207301995;18.733,62;222980573735;18.467,34;72999731081
2007-12-21;20.179,31;88902489265;20.034,25;143257917571;17.553,57;212601353615;32.733,64;21209651238;18.731,03;224212974606;18.473,58;73031173473
2007-12-22;20.179,31;88902489265;20.034,25;143257917571;17.553,57;212601353615;32.733,64;21209651238;18.731,03;224212974606;18.473,58;73031173473
2007-12-23;20.179,31;88902489265;20.034,25;143257917571;17.553,57;212601353615;32.733,64;21209651238;18.731,03;224212974606;18.473,58;73031173473
2007-12-24;20.201,56;88788816686;20.060,16;143442315732;17.574,76;214936270350;32.774,01;21188460651;18.757,22;225391508577;18.503,44;74679619632
2007-12-25;20.201,56;88788816686;20.060,16;143442315732;17.574,76;214936270350;32.774,01;21188460651;18.757,22;225391508577;18.503,44;74679619632
2007-12-26;20.212,18;89130957093;20.066,67;145293575748;17.583,74;217325201877;32.794,49;21473724158;18.768,89;226235855716;18.515,01;74790356712
2007-12-27;20.227,29;89975480826;20.069,28;147366369271;17.587,48;218094026446;32.805,99;21870698367;18.771,69;225870675626;18.514,45;74802106398
2007-12-28;20.211,72;89890609470;20.069,60;147865973512;17.574,33;217983249864;32.804,20;21895218311;18.778,98;224686357811;18.516,94;74814574916
2007-12-29;20.211,72;89890609470;20.069,60;147865973512;17.574,33;217983249864;32.804,20;21895218311;18.778,98;224686357811;18.516,94;74814574916
2007-12-30;20.211,72;89890609470;20.069,60;147865973512;17.574,33;217983249864;32.804,20;21895218311;18.778,98;224686357811;18.516,94;74814574916
2007-12-31;20.237,18;89997712323;20.103,33;148163078130;17.600,04;218301624585;32.844,85;21923821366;18.809,16;225047262864;18.542,34;74905475734

Fecha;BANSANDER;;CUPRUM;;HABITAT;;PLANVITAL;;PROVIDA;;SANTA MARIA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2008-01-01;20.237,18;89997712323;20.103,33;148163078130;17.600,04;218301624585;32.844,85;21923821366;18.809,16;225047262864;18.542,34;74905475734
2008-01-02;20.248,10;90016214135;20.110,61;148200998229;17.607,29;218377796777;32.863,30;21950715603;18.815,24;224997399965;18.548,70;74724103092
2008-01-03;20.257,47;89881818320;20.121,40;148036987013;17.613,68;218785210390;32.870,85;21793625142;18.823,87;225790317403;18.558,67;74729503013
2008-01-04;20.270,11;89759076901;20.143,56;148290658892;17.630,24;219115814197;32.893,85;22309181760;18.841,10;225702410025;18.575,59;74704637183
2008-01-05;20.270,11;89759076901;20.143,56;148290658892;17.630,24;219115814197;32.893,85;22309181760;18.841,10;225702410025;18.575,59;74704637183
2008-01-06;20.270,11;89759076901;20.143,56;148290658892;17.630,24;219115814197;32.893,85;22309181760;18.841,10;225702410025;18.575,59;74704637183
2008-01-07;20.292,48;89803780101;20.166,52;149676659987;17.646,00;219374315726;32.950,78;22252249465;18.867,49;225598897164;18.600,51;74805021565
2008-01-08;20.286,74;89768322927;20.179,10;150046152545;17.647,03;218854477259;32.954,89;22223783977;18.857,53;224669213501;18.597,88;74601890117
2008-01-09;20.280,05;89940013573;20.190,68;150246599625;17.653,97;219677904170;32.970,01;22190461272;18.853,73;224638232394;18.601,79;74420772546
2008-01-10;20.285,21;90245502102;20.193,97;149723713931;17.650,19;220559119354;32.972,55;22191661436;18.854,03;225278256018;18.605,13;74383462729
2008-01-11;20.286,84;90646511704;20.180,80;149586385210;17.647,33;221413072798;32.973,79;22192651345;18.853,89;225239354398;18.604,75;74416979144
2008-01-12;20.286,84;90646511704;20.180,80;149586385210;17.647,33;221413072798;32.973,79;22192651345;18.853,89;225239354398;18.604,75;74416979144
2008-01-13;20.286,84;90646511704;20.180,80;149586385210;17.647,33;221413072798;32.973,79;22192651345;18.853,89;225239354398;18.604,75;74416979144
2008-01-14;20.296,53;91289316615;20.188,26;150128061474;17.659,59;223713671928;32.996,47;22215302933;18.861,53;227669874754;18.612,96;75949241829
2008-01-15;20.221,41;94813976709;20.157,87;150595601981;17.600,23;225033036839;32.918,57;22165137744;18.807,60;228034529864;18.561,33;75761610354
2008-01-16;20.230,81;96223759423;20.164,08;151342381913;17.604,83;227254159510;32.919,67;22165599439;18.818,05;229757529193;18.566,77;75902004865
2008-01-17;20.243,13;97209490262;20.175,74;153733384288;17.608,72;230414966245;32.923,76;22510731198;18.831,34;231104102618;18.575,38;75950175794
2008-01-18;20.261,15;97893803605;20.184,53;155704561735;17.616,09;232498973998;32.930,82;22549755213;18.840,35;232044519490;18.582,03;76058387325
2008-01-19;20.261,15;97893803605;20.184,53;155704561735;17.616,09;232498973998;32.930,82;22549755213;18.840,35;232044519490;18.582,03;76058387325
2008-01-20;20.261,15;97893803605;20.184,53;155704561735;17.616,09;232498973998;32.930,82;22549755213;18.840,35;232044519490;18.582,03;76058387325
2008-01-21;20.285,41;98808324187;20.209,58;157638701434;17.656,61;235765563235;32.955,51;22567876136;18.864,08;233691174962;18.595,42;76131073225
2008-01-22;20.306,62;101601987169;20.223,52;158455106061;17.663,16;242882173941;32.977,77;22790602739;18.885,81;237274522610;18.612,29;79143349438
2008-01-23;20.330,89;108307177814;20.242,49;159973653878;17.669,07;251549048134;33.001,26;22811815936;18.906,14;241712833853;18.631,00;79259291060
2008-01-24;20.337,32;113670022666;20.254,58;164340132531;17.668,04;260688643851;33.003,38;22829765201;18.915,05;246786585402;18.636,29;79293757782
2008-01-25;20.342,05;122748110575;20.254,15;169641349896;17.681,65;275400104540;33.008,64;23684049551;18.918,76;256696430896;18.639,49;79314357650
2008-01-26;20.342,05;122748110575;20.254,15;169641349896;17.681,65;275400104540;33.008,64;23684049551;18.918,76;256696430896;18.639,49;79314357650
2008-01-27;20.342,05;122748110575;20.254,15;169641349896;17.681,65;275400104540;33.008,64;23684049551;18.918,76;256696430896;18.639,49;79314357650
2008-01-28;20.362,54;128960077823;20.270,88;176757250783;17.697,37;289857457260;33.041,17;23709113239;18.946,63;262712282546;18.651,03;86531960220
2008-01-29;20.368,67;131013953296;20.276,28;185212640006;17.704,36;295565988393;33.049,41;23718636835;18.953,21;266358959314;18.659,88;86598559561
2008-01-30;20.378,09;131385616617;20.277,54;201903115092;17.709,11;299782691954;33.049,26;26473688222;18.961,76;268126813564;18.667,94;86539667639
2008-01-31;20.494,63;132803197493;20.324,88;202302234810;17.780,82;300988240180;33.153,74;26555792733;19.035,55;269693287490;18.768,16;86980033450
2008-02-01;20.502,46;132846411406;20.332,96;202342882090;17.783,97;305883616585;33.162,90;26563136057;19.040,73;269513070793;18.778,36;86889806792
2008-02-02;20.502,46;132846411406;20.332,96;202342882090;17.783,97;305883616585;33.162,90;26563136057;19.040,73;269513070793;18.778,36;86889806792
2008-02-03;20.502,46;132846411406;20.332,96;202342882090;17.783,97;305883616585;33.162,90;26563136057;19.040,73;269513070793;18.778,36;86889806792
2008-02-04;20.515,69;132058400709;20.339,25;202111195439;17.797,28;306742886505;33.184,33;26579627158;19.055,77;269454480700;18.789,67;88751953290
2008-02-05;20.516,80;131522309842;20.342,75;203578037439;17.798,20;306214792660;33.186,70;27779582148;19.060,74;268453052880;18.795,65;88782335782
2008-02-06;20.529,64;131837198654;20.357,08;204157967081;17.803,52;306302388764;33.182,23;27707563628;19.062,00;268167287460;18.807,81;88723179779
2008-02-07;20.539,18;129508592772;20.368,50;203353633011;17.809,50;307366200288;33.194,95;28395359532;19.076,19;268870221221;18.817,89;88716236658
2008-02-08;20.546,10;129506029325;20.375,49;203759810931;17.812,70;307139302654;33.217,39;28359945001;19.087,68;269829932177;18.822,14;88735345393
2008-02-09;20.546,10;129506029325;20.375,49;203759810931;17.812,70;307139302654;33.217,39;28359945001;19.087,68;269829932177;18.822,14;88735345393
2008-02-10;20.546,10;129506029325;20.375,49;203759810931;17.812,70;307139302654;33.217,39;28359945001;19.087,68;269829932177;18.822,14;88735345393
2008-02-11;20.567,82;130463199879;20.391,08;203856255156;17.825,18;307202457247;33.237,62;28377215845;19.095,96;271909893544;18.830,65;89235642746
2008-02-12;20.566,28;132987142858;20.391,80;204169070985;17.826,89;308547827087;33.240,61;28716400668;19.099,05;272766564423;18.830,46;89253595731
2008-02-13;20.568,57;133462899603;20.393,38;205311867110;17.828,61;309426354807;33.241,51;28688121794;19.099,18;273299495377;18.831,40;89255732888
2008-02-14;20.570,67;134806412821;20.397,98;205916523493;17.832,05;310388123487;33.260,99;28711339314;19.110,33;273509070144;18.839,91;89229083147
2008-02-15;20.594,90;135294160786;20.420,22;207009951611;17.871,71;314044727444;33.297,45;28934383105;19.122,28;275693681950;18.866,96;89790855103
2008-02-16;20.594,90;135294160786;20.420,22;207009951611;17.871,71;314044727444;33.297,45;28934383105;19.122,28;275693681950;18.866,96;89790855103
2008-02-17;20.594,90;135294160786;20.420,22;207009951611;17.871,71;314044727444;33.297,45;28934383105;19.122,28;275693681950;18.866,96;89790855103
2008-02-18;20.609,91;135861180585;20.432,31;208279077454;17.879,89;316223901320;33.320,19;28953865985;19.137,47;276268993845;18.883,45;91098724512
2008-02-19;20.615,28;136239693277;20.439,01;209408471081;17.888,46;318016788353;33.336,24;29047287099;19.146,22;276466296585;18.888,11;91191593835
2008-02-20;20.615,33;136893219190;20.441,14;211903324331;17.890,28;318627161111;33.332,87;29488845293;19.142,83;276987279606;18.886,96;91214088517
